phase,algorithm,params,max_speed,completion_rate,num_completed,num_maps,avg_lap_time,per_map
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.1}",7.0,0.476,10,21,56.466,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Budapest': (True, '65.73'), 'Sochi': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Melbourne': (False, '0.00'), 'Silverstone': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Oschersleben': (True, '46.19'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.2}",7.0,0.476,10,21,56.507,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.73'), 'Oschersleben': (True, '46.59'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'MexicoCity': (True, '58.10'), 'Zandvoort': (True, '63.65'), 'Sepang': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.443,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'MexicoCity': (True, '58.10'), 'Catalunya': (True, '67.33'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Oschersleben': (True, '45.96'), 'Spa': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.443,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.10'), 'Sochi': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'YasMarina': (False, '0.00'), 'Budapest': (True, '65.73'), 'Nuerburgring': (False, '0.00'), 'Oschersleben': (True, '45.96'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 0.9, 'threshold_at_v_max': 2.5}",7.0,0.476,10,21,56.362,"{'Austin': (False, '0.00'), 'Monza': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.08'), 'Oschersleben': (True, '45.15'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Catalunya': (True, '67.33'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Nuerburgring': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.2}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.73'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'MexicoCity': (True, '58.10'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.3}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Budapest': (True, '65.73'), 'IMS': (True, '41.86'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'MexicoCity': (True, '58.10'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Melbourne': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.4}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Catalunya': (True, '67.33'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'MoscowRaceway': (True, '56.08'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.5}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'Oschersleben': (False, '0.00'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.08'), 'BrandsHatch': (True, '55.31'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'Melbourne': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.6}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'MexicoCity': (True, '58.10'), 'Melbourne': (False, '0.00'), 'IMS': (True, '41.86'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Spielberg': (True, '53.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.7}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'Oschersleben': (False, '0.00'), 'Sochi': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.8}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Oschersleben': (False, '0.00'), 'Silverstone': (False, '0.00'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'MoscowRaceway': (True, '56.08'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 1.9}",7.0,0.476,10,21,56.632,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Budapest': (True, '65.73'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Oschersleben': (True, '47.84'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 2.0}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Catalunya': (True, '67.33'), 'YasMarina': (False, '0.00'), 'Budapest': (True, '65.73'), 'MexicoCity': (True, '58.10'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'SaoPaulo': (True, '56.89'), 'Oschersleben': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'Melbourne': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 2.1}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'Sochi': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Nuerburgring': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'Spielberg': (True, '53.53'), 'SaoPaulo': (True, '56.89'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Sakhir': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 2.2}",7.0,0.476,10,21,56.503,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Budapest': (True, '65.73'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Sochi': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Oschersleben': (True, '46.56'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Spa': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.379,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'MexicoCity': (True, '58.10'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Oschersleben': (True, '45.31'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.379,"{'Hockenheim': (False, '0.00'), 'Austin': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Sochi': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Oschersleben': (True, '45.31'), 'Budapest': (True, '65.73'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.0, 'threshold_at_v_max': 2.5}",7.0,0.476,10,21,56.350,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'Catalunya': (True, '67.33'), 'YasMarina': (False, '0.00'), 'Oschersleben': (True, '45.14'), 'Melbourne': (False, '0.00'), 'Sochi': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.09'), 'Spa': (False, '0.00'), 'SaoPaulo': (True, '56.88'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sakhir': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Zandvoort': (True, '63.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.2}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'MexicoCity': (True, '58.10'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Sochi': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.3}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'SaoPaulo': (True, '56.89')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.4}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'MexicoCity': (True, '58.10'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'Melbourne': (False, '0.00'), 'Sepang': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.5}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'Oschersleben': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Melbourne': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.6}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Oschersleben': (False, '0.00'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Melbourne': (False, '0.00'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.7}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'Oschersleben': (False, '0.00'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Spa': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'MoscowRaceway': (True, '56.08'), 'Nuerburgring': (False, '0.00')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.8}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'IMS': (True, '41.86'), 'BrandsHatch': (True, '55.31'), 'Budapest': (True, '65.73'), 'Catalunya': (True, '67.33'), 'Silverstone': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65'), 'Spielberg': (True, '53.53')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 1.9}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Oschersleben': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Sochi': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'IMS': (True, '41.86'), 'Nuerburgring': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 2.0}",7.0,0.429,9,21,57.608,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'Silverstone': (False, '0.00'), 'Budapest': (True, '65.73'), 'MexicoCity': (True, '58.10'), 'Oschersleben': (False, '0.00'), 'Melbourne': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Sochi': (False, '0.00'), 'YasMarina': (False, '0.00'), 'IMS': (True, '41.86'), 'Spa': (False, '0.00'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Spielberg': (True, '53.53'), 'Sepang': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Zandvoort': (True, '63.65')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 2.1}",7.0,0.476,10,21,56.420,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Sochi': (False, '0.00'), 'Budapest': (True, '65.73'), 'YasMarina': (False, '0.00'), 'Spa': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Oschersleben': (True, '45.73'), 'Melbourne': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'Catalunya': (True, '67.33'), 'Sepang': (False, '0.00'), 'SaoPaulo': (True, '56.89')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 2.2}",7.0,0.476,10,21,56.359,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Budapest': (True, '65.73'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'YasMarina': (False, '0.00'), 'Melbourne': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Spa': (False, '0.00'), 'MoscowRaceway': (True, '56.08'), 'Oschersleben': (True, '45.12'), 'Nuerburgring': (False, '0.00'), 'Sepang': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sochi': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65'), 'SaoPaulo': (True, '56.89')}"
1-params,GapFollowPurePursuit,"{'lookahead_distance': 2.0, 'threshold_at_v_min': 1.1, 'threshold_at_v_max': 2.3}",7.0,0.476,10,21,56.390,"{'Austin': (False, '0.00'), 'Hockenheim': (False, '0.00'), 'Monza': (False, '0.00'), 'BrandsHatch': (True, '55.31'), 'IMS': (True, '41.86'), 'Silverstone': (False, '0.00'), 'Catalunya': (True, '67.33'), 'Oschersleben': (True, '45.42'), 'MoscowRaceway': (True, '56.08'), 'YasMarina': (False, '0.00'), 'MexicoCity': (True, '58.10'), 'Sochi': (False, '0.00'), 'Spa': (False, '0.00'), 'Budapest': (True, '65.73'), 'Melbourne': (False, '0.00'), 'SaoPaulo': (True, '56.89'), 'Nuerburgring': (False, '0.00'), 'Sakhir': (False, '0.00'), 'Sepang': (False, '0.00'), 'Spielberg': (True, '53.53'), 'Zandvoort': (True, '63.65')}"
